userId,partNo
227,10561
227,10242
232,10445
232,10654
232,10737
232,10190
232,10256
232,10493
232,10365
232,10027
232,10058
232,10496
232,10161
232,10598
232,10060
232,10702
234,10340
234,10692
234,10185
234,10551
234,10132
234,10602
234,10347
234,10543
234,10248
234,10485
234,10590
234,10188
234,10081
234,10405
234,10162
234,10440
234,10277
234,10235
234,10420
234,10776
234,10701
234,10018
234,10244
234,10072
234,10311
234,10431
234,10349
234,10378
234,10500
234,10626
234,10697
234,10406
234,10534
234,10364
234,10256
234,10772
236,10671
236,10166
236,10533
236,10188
236,10171
236,10286
236,10533
236,10404
236,10557
236,10417
236,10148
236,10486
236,10594
236,10767
236,10593
236,10763
236,10689
236,10573
236,10059
236,10326
236,10517
236,10082
236,10157
236,10435
236,10679
236,10601
236,10760
236,10552
236,10037
236,10171
236,10719
236,10074
236,10093
236,10685
236,10467
236,10050
236,10168
236,10340
238,10565
238,10520
238,10643
238,10590
238,10470
238,10477
238,10672
238,10330
238,10072
238,10716
238,10742
238,10526
238,10505
238,10791
238,10602
238,10107
238,10025
238,10670
238,10589
238,10003
238,10170
238,10640
238,10421
238,10130
238,10343
238,10183
238,10109
238,10001
238,10376
238,10295
238,10313
238,10376
238,10266
239,10227
239,10761
239,10340
239,10571
239,10325
239,10162
239,10695
239,10349
239,10772
239,10385
239,10394
239,10310
239,10385
239,10586
239,10006
239,10706
239,10463
239,10236
239,10157
239,10193
239,10346
239,10639
239,10220
239,10236
239,10236
239,10474
239,10122
239,10374
239,10785
239,10128
239,10672
239,10294
239,10423
239,10606
239,10046
239,10113
239,10157
239,10764
239,10522
239,10517
239,10415
239,10461
239,10721
239,10730
239,10760
239,10324
240,10798
240,10685
240,10623
240,10732
240,10740
240,10381
240,10671
240,10061
240,10321
240,10448
240,10110
240,10202
240,10282
240,10216
240,10081
240,10024
240,10663
240,10662
240,10341
240,10477
240,10130
240,10732
240,10174
240,10711
240,10767
240,10046
240,10375
240,10486
242,10310
244,10771
244,10652
244,10040
244,10555
244,10577
244,10040
244,10532
244,10597
244,10728
244,10454
244,10508
244,10741
244,10707
244,10384
244,10036
244,10751
244,10613
245,10622
245,10447
245,10122
245,10166
245,10669
245,10022
245,10571
245,10470
245,10120
245,10559
245,10225
245,10790
245,10221
245,10714
245,10459
245,10286
245,10140
245,10458
245,10406
245,10389
245,10258
245,10379
245,10547
245,10740
245,10495
245,10596
245,10479
245,10285
245,10115
245,10782
245,10106
245,10432
245,10450
245,10499
245,10675
245,10638
245,10435
245,10345
245,10528
245,10505
245,10686
245,10053
245,10113
246,10164
246,10419
246,10637
246,10180
246,10370
246,10572
246,10464
246,10509
246,10305
246,10546
246,10766
246,10197
246,10595
246,10516
246,10114
246,10020
246,10318
246,10361
246,10449
246,10243
246,10225
246,10254
246,10302
246,10461
246,10556
246,10306
246,10575
246,10032
246,10067
249,10314
249,10141
249,10674
249,10364
249,10296
249,10460
249,10334
249,10463
249,10732
249,10271
249,10301
249,10776
249,10776
249,10546
249,10112
249,10699
249,10434
249,10167
249,10061
249,10511
249,10760
251,10474
251,10248
251,10122
255,10638
255,10571
255,10234
255,10090
255,10187
255,10258
255,10711
255,10208
255,10311
255,10064
255,10456
255,10243
255,10642
255,10211
255,10423
255,10241
255,10664
255,10100
255,10738
255,10140
255,10021
255,10713
255,10430
257,10105
257,10247
257,10451
259,10415
259,10754
259,10172
259,10243
259,10717
259,10727
259,10694
259,10146
259,10171
259,10550
259,10112
259,10088
259,10379
259,10738
259,10294
259,10302
259,10396
259,10127
259,10449
259,10328
259,10039
259,10022
259,10031
259,10573
259,10638
259,10317
259,10359
259,10441
259,10184
259,10467
259,10753
259,10473
259,10298
259,10659
259,10135
260,10726
260,10371
260,10618
260,10086
260,10786
260,10177
260,10063
260,10352
260,10233
260,10340
260,10366
260,10178
260,10180
260,10733
260,10410
260,10535
260,10582
260,10176
260,10118
260,10786
260,10477
260,10141
260,10717
260,10359
260,10608
260,10641
260,10424
260,10459
263,10336
263,10305
263,10677
263,10178
263,10176
263,10257
263,10726
263,10434
263,10445
263,10748
263,10218
263,10125
263,10639
263,10317
263,10259
263,10785
263,10592
263,10394
263,10753
263,10171
263,10095
263,10716
263,10191
263,10143
263,10595
263,10259
263,10264
263,10270
263,10771
263,10180
263,10379
263,10677
263,10005
263,10787
263,10771
263,10381
263,10178
263,10168
263,10018
263,10405
263,10535
263,10612
263,10575
263,10053
263,10209
263,10536
263,10359
263,10661
264,10544
264,10259
264,10262
264,10505
264,10471
264,10049
264,10233
264,10598
264,10009
264,10360
264,10764
264,10278
264,10731
264,10435
264,10078
264,10565
264,10446
264,10770
264,10057
264,10174
264,10421
264,10152
264,10098
264,10445
264,10765
264,10482
264,10693
264,10614
264,10017
264,10103
264,10015
264,10764
264,10088
264,10510
264,10413
264,10547
264,10216
264,10310
264,10558
264,10793
264,10154
264,10318
264,10022
264,10693
264,10744
264,10614
264,10750
264,10149
264,10077
264,10033
265,10073
265,10261
265,10475
265,10424
265,10009
265,10245
265,10049
265,10289
265,10624
265,10224
265,10187
265,10179
265,10267
265,10141
265,10552
265,10210
265,10304
265,10536
265,10624
265,10103
265,10736
265,10464
265,10486
265,10424
266,10284
266,10658
266,10212
266,10104
266,10163
266,10727
266,10215
266,10013
266,10058
266,10799
266,10017
266,10704
266,10204
266,10228
266,10196
266,10130
266,10586
266,10702
266,10517
266,10691
266,10118
266,10728
266,10254
266,10670
266,10125
266,10418
266,10077
266,10247
266,10437
266,10537
266,10730
266,10346
266,10424
266,10013
266,10762
266,10527
268,10198
268,10190
268,10164
268,10388
268,10490
268,10339
268,10383
268,10797
268,10671
268,10587
268,10078
268,10183
268,10170
268,10257
268,10477
268,10611
268,10234
268,10574
268,10389
268,10301
268,10743
268,10560
268,10006
268,10214
268,10047
268,10471
268,10556
268,10354
268,10521
268,10302
268,10535
268,10650
268,10042
268,10072
268,10171
268,10512
268,10755
268,10729
268,10642
268,10316
268,10724
268,10528
268,10218
270,10695
270,10593
270,10635
270,10148
270,10300
270,10718
270,10551
270,10068
270,10262
270,10381
270,10072
270,10148
270,10408
270,10555
270,10104
270,10077
270,10587
270,10726
270,10038
270,10267
270,10254
270,10432
270,10054
270,10374
270,10057
270,10048
270,10107
270,10527
270,10701
270,10564
270,10679
270,10519
270,10445
270,10586
271,10479
271,10062
271,10283
271,10419
271,10414
271,10695
271,10461
271,10160
271,10304
271,10559
271,10510
271,10252
271,10472
271,10356
271,10013
271,10568
271,10097
271,10263
271,10310
271,10536
271,10602
271,10099
271,10558
271,10499
271,10060
271,10419
271,10652
271,10657
271,10143
271,10300
271,10670
271,10028
271,10364
271,10320
271,10751
272,10269
272,10088
272,10633
272,10651
272,10069
272,10420
272,10309
272,10112
272,10105
272,10287
272,10293
272,10444
272,10710
272,10468
272,10126
272,10261
272,10538
272,10656
272,10223
272,10447
272,10207
272,10136
272,10042
272,10764
272,10237
272,10242
272,10503
272,10458
272,10508
272,10330
272,10642
272,10784
272,10697
272,10331
272,10165
272,10079
272,10445
272,10488
272,10546
272,10334
272,10412
272,10133
272,10565
272,10592
272,10478
272,10013
275,10482
275,10318
275,10533
275,10548
275,10799
275,10488
275,10008
275,10388
275,10226
275,10783
275,10546
275,10536
275,10423
275,10309
275,10298
277,10152
277,10145
277,10101
277,10694
277,10613
277,10684
277,10432
277,10751
277,10763
277,10187
277,10284
277,10121
277,10562
277,10303
277,10512
277,10726
277,10517
277,10498
277,10441
277,10125
280,10038
280,10310
280,10207
280,10185
280,10282
280,10161
280,10147
280,10257
280,10094
280,10518
280,10235
280,10264
280,10096
280,10237
280,10410
280,10640
280,10563
280,10489
280,10188
280,10448
280,10733
283,10308
283,10246
283,10719
283,10108
283,10523
283,10438
283,10180
283,10538
283,10341
283,10311
283,10599
283,10673
283,10506
283,10074
283,10383
283,10691
283,10078
283,10697
283,10368
283,10317
283,10209
283,10508
283,10577
283,10741
283,10526
283,10417
283,10724
283,10152
283,10191
283,10142
283,10078
283,10025
287,10022
287,10390
287,10196
287,10608
287,10761
287,10186
287,10414
287,10745
287,10048
287,10555
287,10268
287,10206
287,10040
287,10710
287,10398
287,10463
287,10014
287,10254
287,10642
287,10662
287,10295
287,10414
287,10797
287,10338
287,10657
287,10007
287,10174
287,10013
287,10037
287,10175
287,10540
287,10724
287,10589
287,10339
287,10342
287,10793
287,10318
287,10411
287,10321
287,10579
287,10508
287,10685
287,10198
287,10510
287,10051
287,10285
287,10713
287,10287
287,10062
288,10670
288,10133
288,10212
288,10057
288,10104
291,10697
291,10365
291,10018
291,10684
291,10340
291,10473
291,10728
291,10286
291,10120
291,10757
291,10125
291,10579
291,10185
291,10096
291,10437
291,10662
291,10031
291,10111
291,10444
291,10797
291,10725
291,10374
291,10475
291,10781
291,10753
291,10617
291,10170
294,10100
294,10091
294,10322
294,10785
294,10043
294,10325
294,10094
294,10204
294,10192
294,10183
294,10758
294,10319
295,10608
295,10573
295,10347
295,10143
295,10591
295,10123
295,10310
295,10033
295,10064
295,10289
295,10281
295,10695
295,10209
295,10237
295,10264
295,10118
295,10510
295,10789
295,10203
295,10187
295,10431
295,10204
295,10360
295,10540
295,10243
295,10551
295,10727
297,10546
297,10061
297,10689
297,10798
297,10282
297,10354
297,10399
297,10376
297,10587
297,10334
297,10434
297,10499
297,10117
297,10343
297,10527
297,10089
297,10232
300,10712
300,10422
300,10459
300,10668
300,10642
300,10063
300,10409
300,10524
300,10633
300,10160
300,10568
300,10622
300,10482
300,10377
300,10419
300,10251
300,10743
300,10337
300,10735
300,10667
300,10243
300,10742
300,10617
300,10015
300,10727
300,10633
300,10200
300,10389
300,10660
300,10094
300,10381
300,10181
300,10273
300,10162
300,10273
300,10142
300,10714
300,10649
300,10088
300,10296
300,10300
300,10495
300,10225
300,10227
300,10502
302,10579
302,10400
302,10087
302,10308
302,10491
302,10249
302,10566
302,10353
302,10541
302,10725
302,10272
302,10158
302,10344
302,10082
302,10504
302,10018
302,10384
302,10676
302,10732
302,10497
302,10759
302,10073
302,10239
302,10546
302,10479
302,10526
302,10124
302,10218
302,10240
302,10565
302,10677
302,10116
302,10636
302,10765
302,10282
302,10043
302,10683
302,10326
304,10206
304,10445
304,10330
304,10405
304,10357
304,10348
304,10278
304,10244
304,10199
304,10703
304,10155
304,10787
304,10363
304,10576
304,10656
305,10685
305,10589
305,10698
305,10735
305,10470
305,10712
305,10351
305,10321
305,10559
305,10387
305,10626
305,10688
305,10638
305,10476
305,10163
305,10254
305,10652
305,10005
310,10576
310,10595
310,10756
311,10580
311,10204
311,10077
311,10391
311,10587
311,10350
311,10557
311,10619
311,10190
311,10683
311,10136
311,10176
311,10525
311,10133
312,10389
312,10466
312,10160
312,10050
312,10292
312,10607
312,10496
312,10730
312,10140
312,10354
312,10775
312,10125
312,10249
312,10547
313,10661
313,10432
313,10725
313,10140
313,10151
313,10372
316,10134
316,10428
316,10667
316,10003
316,10531
316,10157
316,10049
316,10465
316,10648
316,10053
316,10212
316,10015
316,10397
316,10136
316,10072
316,10170
316,10481
316,10612
316,10261
316,10433
316,10625
316,10360
316,10696
316,10683
316,10537
316,10075
316,10469
316,10042
316,10089
316,10387
316,10512
316,10605
316,10487
316,10679
316,10673
316,10768
316,10060
319,10552
319,10677
319,10662
319,10206
319,10656
319,10013
319,10460
320,10644
320,10329
320,10450
320,10642
320,10733
320,10703
320,10428
320,10287
320,10724
320,10025
320,10472
320,10131
320,10360
320,10074
320,10772
320,10694
320,10644
320,10133
320,10235
320,10300
320,10384
320,10418
320,10691
320,10446
320,10061
320,10515
320,10706
320,10261
320,10729
321,10715
321,10044
321,10682
321,10784
321,10611
321,10090
321,10180
321,10274
321,10465
321,10164
321,10558
321,10525
321,10264
321,10339
321,10481
321,10537
321,10753
321,10713
322,10478
322,10340
322,10620
322,10784
322,10341
322,10453
322,10368
322,10664
322,10791
322,10716
322,10638
322,10378
322,10051
322,10490
322,10312
322,10292
322,10198
322,10202
322,10410
322,10681
322,10108
322,10640
322,10031
322,10642
322,10067
322,10252
322,10520
322,10713
324,10351
324,10798
324,10253
324,10240
324,10192
324,10243
324,10081
324,10676
324,10731
324,10742
324,10659
324,10473
324,10057
324,10345
324,10111
324,10347
324,10537
324,10615
324,10558
324,10540
324,10468
324,10205
324,10532
324,10372
324,10174
324,10408
324,10476
324,10437
324,10106
324,10604
324,10129
324,10688
324,10079
324,10600
327,10765
327,10292
327,10160
327,10043
327,10340
327,10163
327,10753
327,10721
327,10555
327,10404
327,10066
327,10446
327,10551
327,10625
328,10183
328,10141
328,10244
328,10507
331,10621
331,10279
331,10427
331,10244
331,10349
331,10096
331,10269
331,10257
331,10687
331,10331
331,10500
331,10637
331,10672
331,10528
331,10139
331,10277
331,10508
331,10753
331,10193
331,10319
331,10128
331,10711
331,10648
331,10000
331,10779
331,10732
331,10217
331,10755
331,10111
331,10416
331,10330
331,10704
331,10049
331,10462
331,10168
331,10455
331,10007
331,10455
331,10501
331,10285
331,10731
331,10093
331,10771
331,10678
331,10316
333,10206
333,10588
333,10659
333,10563
333,10429
333,10053
333,10283
333,10251
333,10530
333,10283
333,10593
333,10680
333,10344
333,10646
333,10102
334,10339
334,10394
334,10541
334,10678
334,10000
334,10427
334,10222
334,10507
334,10032
334,10268
334,10114
334,10770
334,10593
334,10452
335,10354
335,10603
335,10725
335,10570
335,10302
335,10258
335,10546
335,10261
335,10087
335,10669
335,10570
335,10532
335,10475
335,10463
335,10031
335,10117
335,10434
335,10176
335,10747
335,10151
335,10648
335,10177
335,10583
335,10095
335,10784
335,10696
335,10657
335,10631
335,10143
335,10596
335,10544
335,10637
335,10404
335,10691
335,10446
335,10339
335,10290
335,10548
335,10738
335,10428
335,10752
335,10409
335,10767
335,10453
335,10741
335,10668
335,10589
335,10479
338,10096
338,10090
338,10546
338,10525
338,10269
338,10730
338,10470
338,10671
338,10486
338,10416
338,10238
338,10238
338,10237
338,10094
339,10623
339,10573
339,10077
339,10661
339,10750
339,10137
339,10006
339,10618
339,10311
339,10200
339,10341
339,10616
339,10504
339,10340
339,10407
339,10383
339,10094
339,10389
339,10568
339,10125
339,10011
339,10231
339,10750
339,10290
339,10750
339,10646
339,10438
339,10482
339,10247
339,10325
339,10027
339,10355
339,10559
339,10367
339,10574
339,10748
339,10504
339,10093
339,10634
342,10195
342,10464
342,10629
342,10387
342,10770
342,10670
342,10172
342,10790
342,10643
342,10420
342,10027
342,10364
342,10577
342,10475
342,10541
342,10389
342,10021
342,10663
342,10690
342,10763
342,10150
342,10289
342,10533
342,10235
342,10143
342,10366
342,10219
342,10029
342,10567
342,10483
342,10475
344,10035
344,10108
344,10482
344,10439
344,10318
344,10776
344,10412
344,10390
344,10151
344,10039
344,10656
344,10651
344,10189
344,10272
345,10084
345,10222
345,10564
345,10130
345,10245
345,10398
345,10633
345,10589
345,10384
345,10088
345,10358
345,10336
345,10330
345,10654
345,10265
345,10117
345,10070
345,10384
345,10154
345,10493
345,10481
345,10271
345,10357
345,10641
345,10278
345,10507
345,10731
345,10046
345,10706
348,10087
348,10061
348,10107
348,10302
348,10547
348,10554
348,10139
348,10681
348,10796
348,10466
348,10563
348,10261
348,10366
348,10757
348,10785
348,10352
348,10342
348,10035
348,10755
348,10185
348,10603
348,10432
348,10532
348,10349
348,10639
348,10719
348,10226
348,10798
348,10096
348,10163
348,10230
348,10532
348,10571
348,10746
348,10405
348,10793
348,10297
348,10286
348,10412
348,10409
348,10204
350,10063
350,10645
350,10445
350,10009
350,10155
350,10239
350,10280
350,10295
350,10468
350,10084
351,10157
351,10186
351,10677
351,10428
351,10402
351,10567
351,10211
351,10498
351,10118
351,10424
351,10237
351,10622
351,10106
351,10582
351,10626
351,10528
351,10353
351,10618
351,10306
351,10363
351,10193
351,10715
351,10563
351,10170
351,10103
351,10449
351,10163
351,10070
351,10344
351,10593
351,10383
351,10167
353,10622
353,10114
353,10281
354,10379
354,10435
354,10509
354,10467
354,10635
354,10289
354,10178
354,10332
354,10650
354,10794
354,10360
354,10402
354,10759
354,10302
354,10299
354,10747
354,10492
354,10252
354,10372
354,10225
354,10421
354,10263
354,10676
354,10192
354,10466
354,10205
354,10561
354,10288
354,10447
354,10672
354,10030
354,10718
354,10423
354,10081
354,10089
354,10510
354,10716
354,10464
354,10432
354,10007
354,10219
354,10733
354,10370
354,10559
355,10147
355,10459
355,10396
355,10137
355,10119
355,10210
355,10371
355,10499
355,10287
355,10255
355,10138
355,10347
355,10557
355,10252
355,10439
355,10576
355,10589
355,10239
355,10733
355,10480
355,10416
355,10146
355,10523
355,10277
355,10589
355,10295
355,10571
355,10339
355,10254
355,10653
355,10315
355,10449
355,10368
355,10013
355,10076
355,10014
355,10018
355,10085
355,10715
355,10303
355,10255
355,10170
355,10716
355,10048
355,10782
356,10251
356,10203
356,10201
356,10733
356,10180
356,10080
356,10623
356,10639
356,10126
356,10565
356,10327
356,10040
356,10279
356,10203
356,10556
356,10429
356,10348
356,10699
356,10419
356,10799
356,10670
356,10738
356,10481
356,10672
356,10242
356,10537
356,10324
356,10197
356,10521
356,10339
356,10511
356,10094
356,10385
356,10006
356,10433
356,10554
356,10114
357,10657
358,10050
358,10380
358,10577
358,10635
358,10348
358,10480
358,10319
358,10321
358,10369
358,10714
358,10792
358,10144
358,10299
358,10133
358,10487
358,10142
358,10611
358,10749
358,10753
358,10189
358,10146
358,10295
358,10412
358,10245
358,10565
358,10488
358,10517
358,10602
358,10100
358,10055
358,10199
358,10484
358,10440
358,10591
358,10183
358,10553
358,10012
358,10053
358,10475
358,10699
359,10716
359,10242
359,10203
359,10324
359,10267
359,10307
359,10772
359,10627
359,10480
359,10256
359,10701
359,10502
359,10568
359,10560
359,10509
359,10120
359,10434
359,10526
359,10428
359,10372
359,10188
359,10761
359,10465
359,10702
360,10338
360,10586
360,10247
360,10549
360,10287
360,10217
360,10713
360,10387
360,10124
360,10642
360,10703
360,10280
360,10299
361,10107
361,10209
361,10635
361,10661
361,10458
361,10003
361,10101
361,10228
361,10162
361,10041
361,10770
361,10408
361,10452
361,10553
361,10084
361,10624
361,10547
361,10316
361,10773
361,10156
361,10013
361,10559
361,10403
361,10775
361,10756
361,10769
361,10275
361,10617
361,10033
361,10025
361,10588
362,10508
362,10030
362,10430
362,10064
362,10793
362,10245
362,10395
362,10654
362,10157
362,10510
362,10533
362,10771
362,10736
362,10797
362,10716
362,10616
362,10093
362,10320
362,10623
362,10339
362,10388
362,10556
362,10407
362,10045
362,10664
362,10397
362,10335
362,10407
362,10791
362,10579
362,10698
362,10700
362,10693
362,10143
362,10274
362,10248
362,10652
362,10167
362,10380
362,10384
362,10285
362,10043
362,10106
362,10401
364,10732
364,10157
364,10057
364,10775
364,10370
364,10739
364,10287
364,10044
364,10093
364,10776
364,10423
364,10617
364,10384
364,10102
364,10794
364,10145
364,10372
364,10091
364,10289
364,10508
364,10075
364,10771
364,10142
364,10734
364,10586
364,10610
364,10744
364,10356
366,10023
366,10258
366,10185
366,10430
366,10339
366,10334
366,10458
366,10722
366,10691
366,10033
366,10008
366,10027
366,10358
366,10113
366,10037
366,10455
366,10441
366,10277
366,10201
367,10796
367,10732
367,10578
367,10779
367,10416
367,10064
367,10519
367,10608
367,10485
367,10453
367,10120
367,10419
367,10483
367,10758
367,10160
367,10000
367,10647
367,10205
367,10126
367,10184
367,10590
367,10570
367,10589
367,10166
367,10751
367,10614
367,10083
367,10042
367,10486
367,10543
367,10209
367,10611
367,10502
367,10622
367,10678
367,10375
367,10731
367,10108
367,10290
368,10340
368,10514
368,10463
368,10419
368,10545
368,10305
368,10093
368,10186
368,10096
368,10094
368,10344
368,10393
368,10208
368,10602
368,10022
368,10608
368,10599
369,10040
369,10303
369,10470
369,10438
369,10681
369,10771
369,10167
369,10011
369,10098
369,10015
369,10193
369,10210
369,10622
369,10032
369,10008
369,10135
369,10494
369,10608
369,10033
369,10130
369,10139
369,10674
369,10017
369,10340
369,10173
369,10777
369,10438
369,10053
369,10098
369,10294
371,10718
371,10677
371,10383
371,10359
371,10476
371,10465
371,10627
371,10633
371,10611
372,10551
372,10339
372,10775
372,10248
372,10783
372,10604
372,10102
372,10188
372,10693
372,10140
372,10120
372,10778
372,10603
372,10519
372,10580
372,10023
372,10220
372,10090
372,10064
372,10565
372,10527
372,10326
373,10132
373,10408
373,10518
373,10230
373,10005
373,10711
373,10240
373,10611
373,10591
373,10554
373,10335
373,10716
373,10035
373,10041
373,10760
373,10267
373,10455
373,10246
373,10615
373,10008
373,10762
373,10381
373,10545
373,10710
374,10753
374,10478
374,10681
374,10259
374,10312
374,10358
374,10044
374,10774
374,10200
374,10007
374,10249
374,10061
374,10183
374,10670
374,10676
374,10729
374,10719
374,10000
374,10093
374,10789
374,10536
374,10634
374,10219
374,10020
376,10292
376,10501
376,10540
376,10797
376,10387
376,10238
376,10759
376,10068
376,10698
376,10435
376,10758
376,10517
376,10667
376,10022
376,10063
376,10026
376,10264
376,10688
376,10484
376,10468
376,10569
376,10184
376,10022
376,10677
376,10538
376,10755
376,10357
376,10364
376,10419
376,10114
377,10426
377,10128
377,10243
377,10412
377,10617
377,10796
377,10468
377,10411
377,10759
377,10092
377,10005
377,10712
377,10310
377,10415
377,10427
377,10066
377,10757
377,10670
377,10647
377,10049
381,10696
381,10597
381,10233
381,10658
381,10341
381,10197
381,10233
381,10021
381,10098
381,10412
381,10094
381,10656
381,10386
381,10100
381,10332
381,10703
381,10468
381,10220
381,10514
381,10415
381,10497
381,10108
381,10659
381,10108
381,10295
381,10306
381,10042
381,10494
381,10229
381,10432
381,10794
381,10175
381,10375
381,10722
381,10656
381,10051
381,10580
381,10733
381,10319
381,10203
381,10651
381,10162
381,10455
381,10079
381,10044
381,10656
381,10142
381,10259
382,10387
382,10519
382,10665
382,10778
382,10789
382,10309
382,10571
382,10665
382,10113
382,10140
382,10634
382,10271
382,10470
382,10196
382,10594
382,10711
382,10684
382,10769
382,10289
382,10263
382,10575
382,10742
382,10506
382,10335
382,10227
382,10581
382,10465
382,10382
382,10548
382,10605
382,10690
382,10190
382,10263
382,10202
382,10552
382,10301
382,10009
382,10115
382,10004
382,10638
382,10194
382,10532
383,10316
383,10596
385,10640
385,10149
385,10316
385,10765
385,10114
385,10634
385,10305
385,10225
385,10073
386,10413
386,10064
386,10601
386,10465
386,10225
386,10033
386,10724
386,10567
386,10516
386,10280
386,10574
386,10711
386,10066
386,10309
386,10303
386,10280
386,10279
386,10217
386,10566
386,10644
386,10481
386,10013
386,10474
386,10167
386,10791
386,10023
386,10666
386,10529
386,10461
386,10643
386,10382
386,10318
386,10567
386,10638
386,10247
386,10664
386,10340
386,10693
386,10324
388,10540
388,10635
388,10009
388,10751
388,10113
388,10013
388,10637
388,10636
388,10103
388,10383
388,10176
388,10171
388,10775
388,10088
388,10332
388,10630
390,10731
390,10768
390,10398
390,10747
390,10388
390,10633
390,10356
390,10492
390,10571
390,10701
390,10428
390,10478
390,10311
390,10367
390,10005
390,10115
390,10444
390,10551
390,10040
390,10389
390,10052
390,10145
390,10616
390,10601
390,10002
390,10339
390,10791
390,10763
390,10453
390,10039
390,10385
390,10282
390,10525
390,10585
390,10778
390,10355
390,10588
390,10425
390,10430
390,10076
390,10794
390,10017
391,10156
391,10667
391,10555
391,10443
391,10085
391,10630
391,10552
391,10682
391,10094
391,10204
393,10483
393,10725
393,10324
393,10586
393,10292
393,10541
393,10722
393,10253
393,10180
393,10026
393,10567
393,10672
393,10182
393,10417
393,10471
393,10118
393,10369
393,10201
393,10792
393,10017
393,10738
393,10558
393,10288
393,10703
395,10082
395,10703
395,10336
395,10544
395,10718
395,10778
395,10696
395,10003
395,10193
395,10570
395,10764
395,10120
395,10499
395,10101
395,10279
400,10688
400,10722
400,10414
400,10351
400,10595
400,10294
400,10520
400,10332
400,10286
400,10579
400,10730
400,10703
400,10407
400,10071
400,10221
400,10655
401,10403
401,10536
401,10348
401,10779
402,10042
402,10490
402,10404
402,10016
402,10265
402,10615
402,10170
402,10141
402,10292
402,10053
402,10266
402,10270
402,10167
402,10692
402,10324
402,10665
402,10576
402,10460
402,10633
402,10486
402,10071
402,10740
402,10002
402,10274
402,10513
402,10680
402,10308
402,10125
402,10654
402,10036
402,10250
402,10318
402,10197
402,10046
402,10190
402,10086
402,10318
402,10078
402,10146
402,10279
402,10734
403,10429
403,10128
403,10433
403,10102
403,10619
403,10627
403,10235
403,10496
403,10738
403,10760
403,10028
403,10684
403,10314
403,10683
403,10449
403,10237
403,10388
403,10657
403,10556
403,10209
403,10092
403,10697
403,10579
403,10267
403,10517
403,10103
406,10028
406,10403
406,10492
406,10208
406,10031
406,10209
406,10586
406,10070
406,10706
406,10454
406,10494
406,10543
406,10636
406,10078
406,10379
406,10551
406,10586
406,10338
406,10468
406,10057
406,10418
406,10045
406,10706
406,10621
406,10147
406,10119
406,10622
406,10724
406,10464
406,10009
406,10602
406,10787
406,10052
406,10576
406,10705
407,10603
407,10524
407,10050
407,10132
407,10237
407,10079
408,10474
408,10449
408,10486
408,10153
408,10160
408,10016
408,10528
408,10637
408,10356
408,10256
408,10605
408,10493
408,10654
408,10551
408,10120
408,10247
408,10322
408,10617
408,10206
408,10206
408,10606
408,10628
408,10255
408,10654
408,10268
408,10558
408,10657
408,10245
408,10520
408,10533
408,10714
408,10151
408,10218
408,10131
408,10151
408,10236
408,10639
408,10278
408,10565
408,10378
408,10687
408,10453
410,10019
410,10459
410,10787
410,10039
410,10486
410,10264
410,10458
410,10351
410,10737
410,10309
410,10064
410,10238
410,10430
410,10760
410,10420
410,10170
410,10722
410,10729
410,10601
410,10530
410,10271
410,10747
410,10173
410,10750
410,10221
412,10767
412,10659
412,10362
412,10732
412,10498
412,10315
412,10405
412,10221
412,10331
412,10593
412,10620
412,10782
412,10026
412,10077
412,10163
412,10282
412,10693
413,10173
413,10381
413,10201
413,10100
413,10029
413,10518
413,10527
413,10784
413,10736
413,10285
413,10623
413,10371
413,10717
413,10770
413,10410
413,10140
413,10613
413,10115
413,10155
413,10542
413,10203
413,10432
413,10336
413,10243
413,10450
413,10661
413,10227
413,10368
413,10042
413,10181
413,10003
413,10064
413,10496
413,10314
413,10134
413,10129
413,10041
413,10753
413,10303
413,10635
413,10339
413,10257
414,10735
414,10490
414,10735
414,10133
414,10733
419,10571
419,10492
419,10571
419,10336
419,10369
419,10472
419,10700
419,10669
419,10261
419,10594
419,10740
419,10354
419,10032
419,10017
419,10639
419,10644
419,10049
419,10785
419,10621
419,10414
419,10168
419,10418
419,10032
419,10069
419,10746
419,10555
419,10143
419,10688
419,10264
419,10692
419,10608
419,10651
419,10647
419,10314
419,10642
419,10035
419,10333
419,10123
419,10460
426,10409
426,10198
426,10092
426,10549
426,10198
426,10545
426,10306
426,10569
426,10145
426,10563
426,10362
426,10000
426,10780
426,10197
426,10442
426,10398
426,10072
426,10200
426,10389
426,10301
426,10404
426,10648
426,10031
426,10090
426,10154
426,10511
426,10461
426,10788
426,10565
426,10674
426,10786
426,10301
426,10341
428,10074
428,10008
428,10149
428,10727
428,10635
428,10350
428,10693
428,10421
428,10508
428,10723
428,10528
428,10054
428,10669
428,10645
431,10702
431,10341
431,10045
431,10336
431,10619
431,10769
431,10161
431,10309
431,10599
431,10460
431,10719
432,10661
432,10435
432,10547
432,10208
432,10483
432,10425
432,10730
432,10033
432,10098
433,10286
433,10210
433,10657
433,10687
433,10581
433,10175
433,10351
433,10061
433,10772
433,10382
433,10247
433,10207
433,10587
433,10286
433,10051
433,10205
433,10015
433,10253
433,10191
433,10067
433,10521
433,10561
434,10052
434,10668
434,10032
434,10361
434,10498
434,10054
434,10471
434,10086
434,10440
434,10291
434,10269
434,10685
434,10010
434,10373
434,10105
434,10548
434,10782
434,10280
434,10714
434,10612
434,10163
434,10617
434,10216
